GUID,GEOGID,GEOGDESC,T1_1AGE0M,T1_1AGE1M,T1_1AGE2M,T1_1AGE3M,T1_1AGE4M,T1_1AGE5M,T1_1AGE6M,T1_1AGE7M,T1_1AGE8M,T1_1AGE9M,T1_1AGE10M,T1_1AGE11M,T1_1AGE12M,T1_1AGE13M,T1_1AGE14M,T1_1AGE15M,T1_1AGE16M,T1_1AGE17M,T1_1AGE18M,T1_1AGE19M,T1_1AGE20_24M,T1_1AGE25_29M,T1_1AGE30_34M,T1_1AGE35_39M,T1_1AGE40_44M,T1_1AGE45_49M,T1_1AGE50_54M,T1_1AGE55_59M,T1_1AGE60_64M,T1_1AGE65_69M,T1_1AGE70_74M,T1_1AGE75_79M,T1_1AGE80_84M,T1_1AGEGE_85M,T1_1AGETM,T1_1AGE0F,T1_1AGE1F,T1_1AGE2F,T1_1AGE3F,T1_1AGE4F,T1_1AGE5F,T1_1AGE6F,T1_1AGE7F,T1_1AGE8F,T1_1AGE9F,T1_1AGE10F,T1_1AGE11F,T1_1AGE12F,T1_1AGE13F,T1_1AGE14F,T1_1AGE15F,T1_1AGE16F,T1_1AGE17F,T1_1AGE18F,T1_1AGE19F,T1_1AGE20_24F,T1_1AGE25_29F,T1_1AGE30_34F,T1_1AGE35_39F,T1_1AGE40_44F,T1_1AGE45_49F,T1_1AGE50_54F,T1_1AGE55_59F,T1_1AGE60_64F,T1_1AGE65_69F,T1_1AGE70_74F,T1_1AGE75_79F,T1_1AGE80_84F,T1_1AGEGE_85F,T1_1AGETF,T1_1AGE0T,T1_1AGE1T,T1_1AGE2T,T1_1AGE3T,T1_1AGE4T,T1_1AGE5T,T1_1AGE6T,T1_1AGE7T,T1_1AGE8T,T1_1AGE9T,T1_1AGE10T,T1_1AGE11T,T1_1AGE12T,T1_1AGE13T,T1_1AGE14T,T1_1AGE15T,T1_1AGE16T,T1_1AGE17T,T1_1AGE18T,T1_1AGE19T,T1_1AGE20_24T,T1_1AGE25_29T,T1_1AGE30_34T,T1_1AGE35_39T,T1_1AGE40_44T,T1_1AGE45_49T,T1_1AGE50_54T,T1_1AGE55_59T,T1_1AGE60_64T,T1_1AGE65_69T,T1_1AGE70_74T,T1_1AGE75_79T,T1_1AGE80_84T,T1_1AGEGE_85T,T1_1AGETT,T1_2SGLM,T1_2MARM,T1_2SEPM,T1_2DIVM,T1_2WIDM,T1_2TM,T1_2SGLF,T1_2MARF,T1_2SEPF,T1_2DIVF,T1_2WIDF,T1_2TF,T1_2SGLT,T1_2MART,T1_2SEPT,T1_2DIVT,T1_2WIDT,T1_2T,T2_1IEBP,T2_1UKBP,T2_1PLBP,T2_1INBP,T2_1EUBP,T2_1RWBP,T2_1TBP,T2_1IEC,T2_1UKC,T2_1PLC,T2_1INC,T2_1EUC,T2_1RWC,T2_1NSC,T2_1TC,T2_2WI,T2_2WIT,T2_2OW,T2_2BBI,T2_2AAI,T2_2OTH,T2_2NS,T2_2T,T2_3SA,T2_3EC,T2_3EI,T2_3OI,T2_3T,T2_4CA,T2_4OR,T2_4NR,T2_4NS,T2_4T,T2_5PL,T2_5FR,T2_5ES,T2_5OTH,T2_5T,T2_6VW,T2_6W,T2_6NW,T2_6NAA,T2_6NS,T2_6T,T3_1YES,T3_1NO,T3_1NS,T3_1T,T3_2DIM,T3_2DIDOM,T3_2DIWOM,T3_2DILOOM,T3_2DINOM,T3_2DOESM,T3_2WOESM,T3_2LOOESM,T3_2NOESM,T3_2NSM,T3_2ALLM,T3_2DIF,T3_2DIDOF,T3_2DIWOF,T3_2DILOOF,T3_2DINOF,T3_2DOESF,T3_2WOESF,T3_2LOOESF,T3_2NOESF,T3_2NSF,T3_2ALLF,T3_2DIT,T3_2DIDOT,T3_2DIWOT,T3_2DILOOT,T3_2DINOT,T3_2DOEST,T3_2WOEST,T3_2LOOEST,T3_2NOEST,T3_2NST,T3_2ALLT,T4_1_2PF,T4_1_3PF,T4_1_4PF,T4_1_5PF,T4_1_GRE_6PF,T4_1_TF,T4_1_2PP,T4_1_3PP,T4_1_4PP,T4_1_5PP,T4_1_GRE_6PP,T4_1_TP,T4_1_2PC,T4_1_3PC,T4_1_4PC,T4_1_5PC,T4_1_GRE_6PC,T4_1_TC,T4_2_1CU15,T4_2_2CU15,T4_2_3CU15,T4_2_4CU15,T4_2_GE5CU15,T4_2_TCU15,T4_2_1CO15,T4_2_2CO15,T4_2_3CO15,T4_2_4CO15,T4_2_GE5CO15,T4_2_TCO15,T4_2_2CUO15,T4_2_3CUO15,T4_2_4CUO15,T4_2_GE5CUO15,T4_2_TCUO15,T4_2_NCT,T4_2_1CT,T4_2_2CT,T4_2_3CT,T4_2_4CT,T4_2_GE5CT,T4_2_TCT,T4_3FCCU15,T4_3FCCO15,T4_3FCCUO15,T4_3FCCT,T4_3FOPMCU15,T4_3FOPMCO15,T4_3FOPMCUO15,T4_3FOPMCT,T4_3FOPFCU15,T4_3FOPFCO15,T4_3FOPFCUO15,T4_3FOPFCT,T4_3CCCU15,T4_3CCCO15,T4_3CCCUO15,T4_3CCCT,T4_3COPMCU15,T4_3COPMCO15,T4_3COPMCUO15,T4_3COPMCT,T4_3COPFCU15,T4_3COPFCO15,T4_3COPFCUO15,T4_3COPFCT,T4_4AGE0_4F,T4_4AGE5_9F,T4_4AGE10_14F,T4_4AGE15_19F,T4_4AGE_GE20F,T4_4TF,T4_4AGE0_4P,T4_4AGE5_9P,T4_4AGE10_14P,T4_4AGE15_19P,T4_4AGE_GE20P,T4_4TP,T4_5PFF,T4_5ENF,T4_5RF,T4_5PSF,T4_5ESF,T4_5PAF,T4_5ADOF,T4_5ADUF,T4_5TF,T4_5PFP,T4_5ENP,T4_5RP,T4_5PSP,T4_5ESP,T4_5PAP,T4_5ADOP,T4_5ADUP,T4_5TP,T5_1OP_H,T5_1MC_H,T5_1CC_H,T5_1MCC_H,T5_1CCC_H,T5_1OPFC_H,T5_1OPMC_H,T5_1CO_H,T5_1CCO_H,T5_1OPFCO_H,T5_1OPMCO_H,T5_1GETFU_H,T5_1NHR_H,T5_1GENP_H,T5_1T_H,T5_1OP_P,T5_1MC_P,T5_1CC_P,T5_1MCC_P,T5_1CCC_P,T5_1OPFC_P,T5_1OPMC_P,T5_1CO_P,T5_1CCO_P,T5_1OPFCO_P,T5_1OPMCO_P,T5_1GETFU_P,T5_1NHR_P,T5_1GENP_P,T5_1T_P,T5_2_1PH,T5_2_2PH,T5_2_3PH,T5_2_4PH,T5_2_5PH,T5_2_6PH,T5_2_7PH,T5_2_GE8PH,T5_2_TH,T5_2_1PP,T5_2_2PP,T5_2_3PP,T5_2_4PP,T5_2_5PP,T5_2_6PP,T5_2_7PP,T5_2_GE8PP,T5_2_TP,T6_1_HB_H,T6_1_FA_H,T6_1_BS_H,T6_1_CM_H,T6_1_TH,T6_1_HB_P,T6_1_FA_P,T6_1_BS_P,T6_1_CM_P,T6_1_TP,T6_2_PRE19H,T6_2_19_45H,T6_2_46_60H,T6_2_61_70H,T6_2_71_80H,T6_2_81_90H,T6_2_91_00H,T6_2_01_10H,T6_2_11_15H,T6_2_16LH,T6_2_NSH,T6_2_TH,T6_2_PRE19P,T6_2_19_45P,T6_2_46_60P,T6_2_61_70P,T6_2_71_80P,T6_2_81_90P,T6_2_91_00P,T6_2_01_10P,T6_2_11_15P,T6_2_16LP,T6_2_NSP,T6_2_TP,T6_3_OMLH,T6_3_OOH,T6_3_RPLH,T6_3_RLAH,T6_3_RVCHBH,T6_3_OFRH,T6_3_NSH,T6_3_TH,T6_3_OMLP,T6_3_OOP,T6_3_RPLP,T6_3_RLAP,T6_3_RVCHBP,T6_3_OFRP,T6_3_NSP,T6_3_TP,T6_4_1RH,T6_4_2RH,T6_4_3RH,T6_4_4RH,T6_4_5RH,T6_4_6RH,T6_4_7RH,T6_4_GE8RH,T6_4_NSH,T6_4_TH,T6_4_1RP,T6_4_2RP,T6_4_3RP,T6_4_4RP,T6_4_5RP,T6_4_6RP,T6_4_7RP,T6_4_GE8RP,T6_4_NSP,T6_4_TP,T6_5_NCH,T6_5_OCH,T6_5_NGCH,T6_5_ECH,T6_5_CCH,T6_5_PCH,T6_5_LPGCH,T6_5_WCH,T6_5_OTH,T6_5_NS,T6_5_T,T6_6_PM,T6_6_GSLA,T6_6_GSP,T6_6_OP,T6_6_N,T6_6_NS,T6_6_T,T6_7_PS,T6_7_IST,T6_7_OIT,T6_7_OTH,T6_7_NSF,T6_7_NS,T6_7_T,T6_8_O,T6_8_TA,T6_8_UHH,T6_8_OVD,T6_8_T,T6_9_0BRH,T6_9_1BRH,T6_9_2BRH,T6_9_3BRH,T6_9_4BRH,T6_9_GE5BRH,T6_9_TH,T6_9_0BRP,T6_9_1BRP,T6_9_2BRP,T6_9_3BRP,T6_9_4BRP,T6_9_GE5BRP,T6_9_TP,T6_9_NSP,T6_9_NSH,T6_10_RE,T6_10_NORE,T6_10_NS,T6_10_T,T6_11_GE1SA,T6_11_NOSA,T6_11_NS,T6_11_T,T7_1_VOL,T8_1_WM,T8_1_LFFJM,T8_1_STUM,T8_1_LTUM,T8_1_SM,T8_1_LAHFM,T8_1_RM,T8_1_UTWSDM,T8_1_OTHM,T8_1_TM,T8_1_WF,T8_1_LFFJF,T8_1_STUF,T8_1_LTUF,T8_1_SF,T8_1_LAHFF,T8_1_RF,T8_1_UTWSDF,T8_1_OTHF,T8_1_TF,T8_1_WT,T8_1_LFFJT,T8_1_STUT,T8_1_LTUT,T8_1_ST,T8_1_LAHFT,T8_1_RT,T8_1_UTWSDT,T8_1_OTHT,T8_1_TT,T9_1_PWM,T9_1_MTM,T9_1_NMM,T9_1_SM,T9_1_SSM,T9_1_USM,T9_1_OTHGEUM,T9_1_TM,T9_1_PWF,T9_1_MTF,T9_1_NMF,T9_1_SF,T9_1_SSF,T9_1_USF,T9_1_OTHGEUF,T9_1_TF,T9_1_PWT,T9_1_MTT,T9_1_NMT,T9_1_ST,T9_1_SST,T9_1_UST,T9_1_OTHGEUT,T9_1_TT,T9_2_HA,T9_2_HB,T9_2_HC,T9_2_HD,T9_2_HE,T9_2_HF,T9_2_HG,T9_2_HH,T9_2_HI,T9_2_HJ,T9_2_HZ,T9_2_HT,T9_2_PA,T9_2_PB,T9_2_PC,T9_2_PD,T9_2_PE,T9_2_PF,T9_2_PG,T9_2_PH,T9_2_PI,T9_2_PJ,T9_2_PZ,T9_2_PT,T10_1_LT15M,T10_1_15M,T10_1_16M,T10_1_17M,T10_1_18M,T10_1_19M,T10_1_20M,T10_1_GE21M,T10_1_NSM,T10_1_TM,T10_1_LT15F,T10_1_15F,T10_1_16F,T10_1_17F,T10_1_18F,T10_1_19F,T10_1_20F,T10_1_GE21F,T10_1_NSF,T10_1_TF,T10_1_LT15T,T10_1_15T,T10_1_16T,T10_1_17T,T10_1_18T,T10_1_19T,T10_1_20T,T10_1_GE21T,T10_1_NST,T10_1_TT,T10_2_SASM,T10_2_OTHM,T10_2_SASF,T10_2_OTHF,T10_2_SAST,T10_2_OTHT,T10_4_NFM,T10_4_PM,T10_4_LSM,T10_4_USM,T10_4_TVM,T10_4_ACCAM,T10_4_HCM,T10_4_ODNDM,T10_4_HDPQM,T10_4_PDM,T10_4_DM,T10_4_NSM,T10_4_TM,T10_4_NFF,T10_4_PF,T10_4_LSF,T10_4_USF,T10_4_TVF,T10_4_ACCAF,T10_4_HCF,T10_4_ODNDF,T10_4_HDPQF,T10_4_PDF,T10_4_DF,T10_4_NSF,T10_4_TF,T10_4_NFT,T10_4_PT,T10_4_LST,T10_4_UST,T10_4_TVT,T10_4_ACCAT,T10_4_HCT,T10_4_ODNDT,T10_4_HDPQT,T10_4_PDT,T10_4_DT,T10_4_NST,T10_4_TT,T11_1_FW,T11_1_BIW,T11_1_BUW,T11_1_TDLW,T11_1_MW,T11_1_CDW,T11_1_CPW,T11_1_VW,T11_1_OTHW,T11_1_WMFHW,T11_1_NSW,T11_1_TW,T11_1_FSCCC,T11_1_BISCCC,T11_1_BUSCCC,T11_1_TDLSCCC,T11_1_MSCCC,T11_1_CDSCCC,T11_1_CPSCCC,T11_1_VSCCC,T11_1_OTHSCCC,T11_1_WMFHSCCC,T11_1_NSSCCC,T11_1_TSCCC,T11_1_FT,T11_1_BIT,T11_1_BUT,T11_1_TDLT,T11_1_MT,T11_1_CDT,T11_1_CPT,T11_1_VT,T11_1_OTHT,T11_1_WMFHT,T11_1_NST,T11_1_TT,T11_2_T1,T11_2_T2,T11_2_T3,T11_2_T4,T11_2_T5,T11_2_T6,T11_2_T7,T11_2_T8,T11_2_NS,T11_2_T,T11_3_D1,T11_3_D2,T11_3_D3,T11_3_D4,T11_3_D5,T11_3_D6,T11_3_NS,T11_3_T,T11_4_WFH,T11_4_NWFH,T11_4_NS,T11_4_T,T11_5_CC_AGE0_4,T11_5_CC_AGE5_14,T11_5_CC_T,T12_1_M,T12_1_F,T12_1_T,T12_2_M,T12_2_F,T12_2_T,T12_3_VGM,T12_3_VGF,T12_3_VGT,T12_3_GM,T12_3_GF,T12_3_GT,T12_3_FM,T12_3_FF,T12_3_FT,T12_3_BM,T12_3_BF,T12_3_BT,T12_3_VBM,T12_3_VBF,T12_3_VBT,T12_3_NSM,T12_3_NSF,T12_3_NST,T12_3_TM,T12_3_TF,T12_3_TT,T12_4_YES,T12_4_NO,T12_4_NS,T12_4_T,T13_1_MDSOM,T13_1_POM,T13_1_APTOM,T13_1_ASOM,T13_1_STOM,T13_1_CLOSOM,T13_1_SCSOM,T13_1_PPMOM,T13_1_EOM,T13_1_NSM,T13_1_TM,T13_1_MDSOF,T13_1_POF,T13_1_APTOF,T13_1_ASOF,T13_1_STOF,T13_1_CLOSOF,T13_1_SCSOF,T13_1_PPMOF,T13_1_EOF,T13_1_NSF,T13_1_TF,T13_1_MDSOT,T13_1_POT,T13_1_APTOT,T13_1_ASOT,T13_1_STOT,T13_1_CLOSOT,T13_1_SCSOT,T13_1_PPMOT,T13_1_EOT,T13_1_NST,T13_1_TT,T14_1_AFFM,T14_1_BCM,T14_1_MIM,T14_1_CTM,T14_1_TCM,T14_1_PAM,T14_1_PSM,T14_1_OTHM,T14_1_TM,T14_1_AFFF,T14_1_BCF,T14_1_MIF,T14_1_CTF,T14_1_TCF,T14_1_PAF,T14_1_PSF,T14_1_OTHF,T14_1_TF,T14_1_AFFT,T14_1_BCT,T14_1_MIT,T14_1_CTT,T14_1_TCT,T14_1_PAT,T14_1_PST,T14_1_OTHT,T14_1_TT,T15_1_NC,T15_1_1C,T15_1_2C,T15_1_3C,T15_1_GE4C,T15_1_NSC,T15_1_TC,T15_2_BB,T15_2_OIC,T15_2_NO,T15_2_NS,T15_2_T
0B3F0251-A1D9-47CC-AB6D-295962B93CD0,04,Ulster (part of),1866,1925,1963,2078,2046,2112,2230,2254,2341,2442,2472,2539,2509,2604,2532,2373,2365,2328,2153,1821,8319,7322,8433,10247,11467,11080,10749,9785,8775,8162,6938,5256,3082,2181,156749,1805,1781,1939,1981,1963,2087,2165,2088,2186,2228,2384,2380,2489,2421,2364,2332,2148,2200,2038,1641,7599,7139,9109,11143,12127,11187,10572,9893,9036,7902,6874,5230,3409,3487,157327,3671,3706,3902,4059,4009,4199,4395,4342,4527,4670,4856,4919,4998,5025,4896,4705,4513,4528,4191,3462,15918,14461,17542,21390,23594,22267,21321,19678,17811,16064,13812,10486,6491,5668,314076,85155,61323,3364,3320,3587,156749,76470,61700,4106,4585,10466,157327,161625,123023,7470,7905,14053,314076,243018,38819,4474,1994,10611,11244,310160,274067,6538,4031,1619,9815,6135,7955,310160,259164,1405,24435,2507,5474,3653,13522,310160,291271,7601,3488,4175,306535,239726,34928,24775,14647,314076,5426,1794,1182,21922,30324,14787,8543,4733,834,1427,30324,109292,178425,15080,302797,15481,935,162,103,63,3226,3062,14037,10405,1430,48904,19368,1410,228,112,43,3382,3854,18162,12335,1494,60388,34849,2345,390,215,106,6608,6916,32199,22740,2924,109292,31630,16922,16874,9897,4600,79923,63260,50766,67496,49485,29144,260151,7667,20651,35148,30181,20095,113742,7579,9314,4788,1344,255,23280,13281,6689,2254,546,137,22907,3200,3765,1982,826,9773,23963,20860,19203,10807,3872,1218,79923,19092,15362,8069,42523,3740,6008,1525,11273,448,1537,179,2164,40506,25923,25204,91633,6110,8302,4412,18824,674,2091,520,3285,13637,9893,9523,7579,15328,55960,56349,42111,39180,28538,46047,212225,4869,8610,10484,6069,7781,9430,10568,22112,79923,9738,17220,20968,19831,30893,38938,43920,78643,260151,29049,18642,3529,35624,4688,1856,9691,1100,1907,207,972,1220,2143,2955,113583,29049,37284,7058,149506,18571,4691,26221,3595,10055,777,3651,6577,4832,7812,309679,29049,31822,18476,17662,10858,4135,1101,480,113583,29049,63644,55428,70648,54290,24810,7707,4103,309679,108222,4938,46,377,113583,299958,8829,95,797,309679,9494,5500,5936,5724,12720,12484,17027,34557,3574,3744,2446,113206,20468,11660,12868,12330,28568,31009,50477,110551,11761,12581,6609,308882,29281,49889,16411,8990,1084,2918,4633,113206,103561,117573,43680,23476,2292,6209,12091,308882,245,2572,6332,10466,25650,24256,18329,22461,2895,113206,350,3776,11517,21450,63826,66624,56342,77555,7442,308882,879,78365,4340,6474,9384,5115,784,2112,1157,4596,113206,73706,13269,10618,13490,189,1934,113206,48098,56208,5693,932,246,2029,113206,114191,2346,13788,16431,146756,0,3784,13070,37169,35465,12682,113206,0,5401,23705,93542,112337,46226,308882,27671,11036,25458,76317,11431,113206,97833,4455,10918,113206,45958,71528,1282,2500,4381,12284,2046,21865,6341,609,122836,60370,947,1965,3157,13189,15931,22597,6044,866,125066,131898,2229,4465,7538,25473,17977,44462,12385,1475,247902,10949,39428,20616,34477,21509,7059,22711,156749,8909,48170,30992,16532,22404,5202,25118,157327,19858,87598,51608,51009,43913,12261,47829,314076,11485,1194,4324,35250,11950,10370,4756,5398,6289,2754,19813,113583,35153,3472,13031,98682,35826,28982,12304,15938,17507,7711,41073,309679,8563,6218,11084,7857,12039,3585,3809,21746,28028,102929,5587,3936,7531,7418,12872,4621,4988,29509,27664,104126,14150,10154,18615,15275,24911,8206,8797,51255,55692,207055,12284,7623,13189,7751,25473,15374,4706,13035,20110,18730,7356,7864,4738,6177,8577,5625,499,5512,102929,3413,9699,14121,18826,9705,4079,7294,8524,13262,9466,518,5219,104126,8119,22734,34231,37556,17061,11943,12032,14701,21839,15091,1017,10731,207055,7553,676,1727,125,120,77271,6584,14874,1381,12448,7429,130188,8669,315,19467,163,14,3606,44454,320,94,313,5149,82564,16222,991,21194,288,134,80877,51038,15194,1475,12761,12578,212752,12504,14709,15734,32217,41191,37803,8903,9522,16394,188977,73087,50048,25604,7855,8675,6077,17631,188977,28479,87796,13913,130188,10066,12342,22408,32742,34023,66765,7612,11404,19016,83657,83259,166916,47560,48279,95839,15180,15512,30692,2229,2399,4628,537,604,1141,7586,7274,14860,156749,157327,314076,39330,257137,17609,314076,5504,9330,6734,2351,23412,2148,2927,10920,8117,6966,78409,3541,14666,5308,10818,2158,10425,5561,2267,5479,5269,65492,9045,23996,12042,13169,25570,12573,8488,13187,13596,12235,143901,8201,9227,12668,14131,5923,3724,8163,9491,71528,1285,718,4595,12667,1907,4422,24331,10445,60370,9486,9945,17263,26798,7830,8146,32494,19936,131898,12103,44217,39535,7879,3198,6274,113206,86744,4766,14192,7504,113206
IE0,Ireland,Ireland,29610,28875,30236,31001,31686,32684,34092,35429,36296,36969,38035,38296,38957,38474,37352,35948,34646,34981,33900,32867,155446,147398,160517,183212,200561,185174,169993,151899,134431,117382,99281,73726,43588,31607,2544549,28186,27545,28974,29483,29819,31342,32622,33572,34437,35227,36066,36863,37297,36782,36080,34492,33168,33045,32852,31729,151697,148410,171706,199657,210963,188330,170010,155266,138239,120762,103603,80534,52998,52834,2604590,57796,56420,59210,60484,61505,64026,66714,69001,70733,72196,74101,75159,76254,75256,73432,70440,67814,68026,66752,64596,307143,295808,332223,382869,411524,373504,340003,307165,272670,238144,202884,154260,96586,84441,5149139,1425472,956855,52382,54923,54917,2544549,1347862,955995,67070,78497,155166,2604590,2773334,1912850,119452,133420,210083,5149139,4067442,289053,106143,56642,225859,339740,5084879,4283490,83347,93680,45449,219229,190080,169604,5084879,3893056,32949,502081,76245,166206,101166,313176,5084879,4672993,188415,76683,89512,5027603,3540412,508107,755455,345165,5149139,123968,51568,48113,527858,751507,430195,194960,80342,14828,31182,751507,1873997,2759028,342688,4975713,248297,8279,2575,1720,1041,24024,48262,271078,216656,21894,843826,303696,12302,3391,2031,931,27363,60837,339898,256231,23491,1030171,551993,20581,5966,3751,1972,51387,109099,610976,472887,45385,1873997,519169,284950,283525,140906,51401,1279951,1038338,854850,1134100,704530,324811,4056629,125117,348079,589908,429322,224297,1716723,137404,161045,67010,14364,2814,382637,209534,110604,35351,7253,1307,364049,52147,54799,23229,9038,139213,394052,346938,323796,157160,44846,13159,1279951,312892,241065,111946,665903,62913,98774,24800,186487,6832,24210,2467,33509,622282,401814,333935,1358031,100289,138566,70466,309321,10295,32243,6833,49371,211737,160629,149484,120048,244001,885899,836763,656865,597160,445104,732633,3268525,119145,120771,154136,104086,126380,152171,157687,345575,1279951,238290,241542,308272,335025,483692,609678,635861,1204269,4056629,425974,274417,79912,541578,78409,26812,155583,27718,40496,5057,22071,22862,41039,99224,1841152,425974,548834,159824,2212579,303164,66550,419872,95897,210334,19137,84498,123069,100571,276378,5046681,425974,533482,328700,310311,164595,55877,14612,7601,1841152,425974,1066964,986100,1241244,822975,335262,102284,65878,5046681,1595770,239299,1659,4424,1841152,4524517,509292,2808,10064,5046681,154290,113788,132276,122685,224733,185556,267186,450817,49160,93128,43109,1836728,352663,263601,323360,301338,565003,487249,792257,1385540,153554,291183,120869,5036617,531207,679718,330632,153192,29880,31864,80235,1836728,1796653,1580928,885758,421847,75240,67034,209157,5036617,8640,72378,146327,202357,437291,365188,257324,289802,57421,1836728,13483,117187,305842,452157,1162991,1046040,798785,987661,152471,5036617,21254,714177,601339,216075,63437,67891,11874,31854,16916,91911,1836728,1471060,78821,62733,182192,2681,39241,1836728,1251993,467331,59066,11236,4813,42289,1836728,1846938,34794,66956,163433,2112121,57,101644,291785,655422,471449,142445,1836728,130,157051,603995,1776574,1524654,529374,5036617,444839,173926,420114,1213695,202919,1836728,1561269,71714,203745,1836728,711379,1241353,19297,37936,59513,221871,27495,315705,92077,11310,2026557,1078944,15229,32281,46546,237404,244823,342085,97231,15752,2110295,2320297,34526,70217,106059,459275,272318,657790,189308,27062,4136852,257103,731349,326264,452105,286898,86270,404560,2544549,219714,848252,506094,214115,290792,73522,452101,2604590,476817,1579601,832358,666220,577690,159792,856661,5149139,237034,26874,116839,628978,156952,141864,58549,72816,57080,21734,322432,1841152,719767,80177,340752,1737255,459800,399627,156548,214046,158622,58565,721522,5046681,83397,69672,133080,115520,203835,58581,62239,488933,443791,1659048,67924,48759,100309,121676,216671,77533,73976,566015,452718,1725581,151321,118431,233389,237196,420506,136114,136215,1054948,896509,3384629,221871,145638,237404,147310,459275,292948,45375,132509,245070,296633,113188,127470,78197,125382,200856,160865,20178,113325,1659048,35905,118710,200937,316845,140704,62798,109291,147153,249667,218551,18034,106986,1725581,81280,251219,446007,613478,253892,190268,187488,272535,450523,379416,38212,220311,3384629,178111,60671,119095,60885,8481,1199481,84666,146265,12744,259467,163872,2293738,278180,36541,204828,24431,669,54938,606378,2558,1348,7259,102540,1319670,456291,97212,323923,85316,9150,1254419,691044,148823,14092,266726,266412,3613408,212439,312861,299508,564895,716822,479703,89676,184515,326542,3186961,936520,894844,550229,186834,195397,80867,342270,3186961,736110,1302359,255269,2293738,148354,181701,330055,531207,578350,1109557,117536,181592,299128,1362525,1378469,2740994,748517,778510,1527027,212809,232086,444895,33966,38590,72556,7944,8899,16843,178788,168036,346824,2544549,2604590,5149139,676187,4087857,385095,5149139,116002,226581,162922,52401,285023,34724,56134,142702,123412,138901,1338802,76677,280463,129351,177336,28898,148860,98104,29819,80120,108143,1157771,192679,507044,292273,229737,313921,183584,154238,172521,203532,247044,2496573,71679,123052,189056,293789,149693,65653,162083,186348,1241353,10549,11430,84046,258853,62690,65986,406022,179368,1078944,82228,134482,273102,552642,212383,131639,568105,365716,2320297,245455,696979,594716,121594,46658,131326,1836728,1457883,73165,159866,145814,1836728
